data,cnpj,cnpj_basico,cnpj_ordem,cnpj_dv,identificador_matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,id_pais,data_inicio_atividade,cnae_fiscal_principal,cnae_fiscal_secundaria,sigla_uf,id_municipio,id_municipio_rf,tipo_logradouro,logradouro,numero,complemento,bairro,cep,ddd_1,telefone_1,ddd_2,telefone_2,ddd_fax,fax,email,situacao_especial,data_situacao_especial,cnpj_basico_1,razao_social,natureza_juridica,capital_social,porte
2023-02-15,47067525019399,47067525,0193,99,2,LOUIS DREYFUS COMPANY BRASIL,2,2014-05-06,0,,,2014-05-06,1064300,"1065102,1065103,1066000",PR,4101408,7425,AVENIDA,GOVERNADOR ROBERTO DA SILVEIRA,460,,BARRA FUNDA,86800520,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525002666,47067525,0026,66,2,,8,1991-06-13,1,,,1989-11-08,4623109,,GO,5213103,9459,RODOVIA,GO 341,SN,KM 02 SALA A,ZONA RURAL,75830002,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525004529,47067525,0045,29,2,,8,1996-08-21,1,,,1992-05-27,4623109,,BA,2913903,3579,AVENIDA,LAURO FARANI DE FREITAS,S/N,,CENTRO,45570000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525016705,47067525,0167,05,2,LOUIS DREYFUS COMPANY BRASIL,2,2006-09-11,0,,,2006-09-11,4621400,,MG,3170701,5413,RUA,GUILHERME FRANCISCO ZANATELLI,110,PAVMTOTERREO E 1,SANTA LUIZA,37026653,11,30397160,13,21279893,11,38143235,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525016373,47067525,0163,73,2,,8,2012-11-29,1,,,2005-08-15,4623103,,SP,3535507,6811,AVENIDA,JOSE JORGE ESTEVAM,102,,BARRA FUNDA,19700000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525005339,47067525,0053,39,2,,8,2005-11-16,1,,,1993-07-21,1041400,,SP,3550308,7107,AVENIDA,BRIG.FARIA LIMA,1355,13 ANDAR,PINHEIROS,01452919,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525018317,47067525,0183,17,2,LOUIS DREYFUS COMPANY BRASIL,2,2011-07-14,0,,,2011-07-14,1041400,8211300,SP,3548500,7071,AVENIDA,CONSELHEIRO NEBIAS,703,ANDAR 10 A 11 E 13,BOQUEIRAO,11045003,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525007463,47067525,0074,63,2,,8,1995-02-21,1,,,1994-12-29,5211701,,MT,5100607,9911,AVENIDA,MACARIO SUBTIL OLIVEIRA,517,,CENTRO,78785000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525020990,47067525,0209,90,2,LOUIS DREYFUS COMPANY BRASIL,2,2018-12-01,0,,,2018-12-01,4623103,,BA,2919553,1112,RUA,A / TRECHO 01,S/N,SALA  2,CENTRO INDUSTRIAL DO CERRADO,47850000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525010090,47067525,0100,90,2,,8,2007-12-19,1,,,1996-12-17,4622200,,PR,4106308,7523,RODOVIA,BR 369,S/N,KM 500 +300 MTS,CENTRO,85420000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525016101,47067525,0161,01,2,LOUIS DREYFUS COMPANY BRASIL,8,2019-10-15,1,,,2004-08-05,4621400,,PR,4113700,7667,AVENIDA,RIO DE JANEIRO,221,6 ANDAR - SALA 62,CENTRO,86010918,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525010847,47067525,0108,47,2,LOUIS DREYFUS COMPANY BRASIL,2,2005-11-03,0,,,1997-01-15,4622200,4632001,MT,5103502,9069,RODOVIA,BR 364,S/N,KM 260,PARECIS,78400000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525015059,47067525,0150,59,2,,8,2013-04-23,1,,,2003-10-22,4622200,,MT,5107198,99,RODOVIA,MT 100,S/N,TREVO DE ACESSO A,ZONA RURAL,78613000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525010332,47067525,0103,32,2,,8,2011-03-15,1,,,1996-12-17,4622200,,PR,4114906,7433,RODOVIA,BR 376,S/N,KM 266,PQ INDUSTRIAL,86825000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525005410,47067525,0054,10,2,LOUIS DREYFUS COMPANY BRASIL,2,2005-11-03,0,,,2001-10-23,5231102,5231101,PR,4118204,7745,AVENIDA,PORTUARIA,S/N,,DOM PEDRO II,83221570,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525005509,47067525,0055,09,2,,8,1997-07-21,1,,,1993-10-11,1041400,,RJ,3304557,6001,RUA,DO ROSARIO,61,SALAS 905/906,CENTRO,20041004,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525016535,47067525,0165,35,2,COINBRA S.A.,8,2010-05-13,1,,,2005-12-26,1041400,,GO,5218508,9563,VIA,LEOCADIO DE SOUZA REIS,S/N,KM 01,CHACARAS,75860000,11,30396700,11,30396830,11,30396755,fabio.varandas@ldcommodities.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525004286,47067525,0042,86,2,,8,1993-09-02,1,,,1992-01-06,4623109,,PR,4113700,7667,,LOC  ESTRADA DOS PIONEIROS,SN,,AEROPORTO,86036300,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525006904,47067525,0069,04,2,COINBRA,8,2010-05-13,1,,,1994-12-29,1041400,,GO,5218805,9571,RODOVIA,"BR 060, KM 422,5, DIREITA KM 32",S/N,ARMAZEM I,ZONA RURAL,75902261,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525013439,47067525,0134,39,2,,8,2004-07-29,1,,,2002-11-21,4637101,,RS,4304606,8589,RUA,A,221,SALA A,PQ INDL.JORGE LANNER,92130500,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525007706,47067525,0077,06,2,,8,2011-07-08,1,,,1994-11-29,1041400,,SP,3534302,6787,RUA,QUATRO,362-A,SALA 02,CENTRO,14620000,11,30396700,11,30396830,11,30396755,fabio.varandas@ldcommodities.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525005681,47067525,0056,81,2,,8,1999-07-29,1,,,1994-01-25,4623199,,PE,2611606,2531,AVENIDA,CONSELHEIRO   AGUIAR,2738,SALA  1004,BOA  VIAGEM,51110020,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525000965,47067525,0009,65,2,,8,1993-03-22,1,,,1985-03-13,4623109,,MT,5107602,9151,AVENIDA,PRESIDENTE MEDICI,1105,SALA 01,CENTRO,78705000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525007382,47067525,0073,82,2,COINBRA,8,2002-03-08,1,,,1994-11-29,1041400,,GO,5211909,9433,RODOVIA,"GO 184 KM 8, DIR. 47 KM",S/N,FAZENDA ALVORADA,ZONA RURAL,75801701,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525010502,47067525,0105,02,2,,8,2007-12-19,1,,,1996-12-17,4622200,,PR,4104808,7493,RUA,VOLUNTARIOS DA PATRIA,1415,SALA 303,CENTRO,85812160,11,30396700,11,30396830,11,30396755,fabio.varandas@ldcommodities.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525018589,47067525,0185,89,2,LOUIS DREYFUS COMPANY BRASIL,2,2011-10-13,0,,,2011-10-13,4621400,"1081301,4689301",ES,3203908,5677,RODOVIA,OCTAVIO AYRES DE FARIAS,S/N,KM    8.5,ZONA RURAL,29830000,13,21279893,11,30397160,11,38143235,spo-sefazcorrespondencia@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525008605,47067525,0086,05,2,,8,2005-06-10,1,,,2002-02-15,1041400,,GO,5218805,9571,RODOVIA,"BR 060, KM 422,5, DIREITA KM 38",S/N,ARMAZEN II,ZONA RURAL,75902261,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525004448,47067525,0044,48,2,,8,1997-05-07,1,,,1994-04-04,1041400,,BA,2913606,3573,RODOVIA,ILHEUS \ ITABUNA,S\N,,AV ITABUNA,45650780,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525015210,47067525,0152,10,2,,8,2003-12-09,1,,,2003-10-28,4637101,,SP,3513405,6369,RUA,VOLUNTARIOS PAULISTAS,7,SALA 2,CENTRO,12710000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525018406,47067525,0184,06,2,LOUIS DREYFUS COMPANY BRASIL,2,2011-10-13,0,,,2011-10-13,1041400,"4622200,4623103,4623106,4632001,4683400",GO,5211503,9425,RODOVIA,BR-153,S/N,KM    1476,DISTRITO AGROINDUSTRIAL II,75515610,13,21279893,11,30397160,11,38143232,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525020303,47067525,0203,03,2,LOUIS DREYFUS COMPANY BRASIL,2,2016-11-17,0,,,2016-11-17,4622200,,PA,1501402,427,TRAVESSA,DOM ROMUALDO DE SEIXAS,1560,EDIF  CONNEXT OFFICE      SALA  1405 E 1406,NAZARE,66055028,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525012890,47067525,0128,90,2,LOUIS DREYFUS COMPANY,2,2005-11-03,0,,,2002-10-01,4622200,"4632001,4683400,5211701",MT,5106224,9937,RODOVIA,BR 163,S/N,KM    629,ZONA RURAL,78450000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525009164,47067525,0091,64,2,,8,2005-06-23,1,,,1996-12-23,1041400,,RS,4315602,8815,RUA,DUQUE DE CAXIAS,234,SALA 2,CENTRO,96200020,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525013781,47067525,0137,81,2,,8,2004-05-26,1,,,2002-12-23,4623103,,SP,3535507,6811,RUA,OSVALDO CRUZ,33,,BARRA FUNDA,19700000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525012700,47067525,0127,00,2,LOUIS DREYFUS COMPANY BRASIL,8,2018-06-05,1,,,2002-10-01,4622200,4632001,MT,5107875,1046,AVENIDA,PREFEITO ANDRE ANTONIO MAGGI,S/N,SALA 1,CENTRO,78365000,13,21279888,,,,,spo-ldccscfiscal@ldcom.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525005096,47067525,0050,96,2,,8,1995-05-11,1,,,1992-12-02,4623109,,SP,3548500,7071,PRACA,GUILHERME ARALHE,01,CAMARA C 2,MACUCO,11015305,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525007625,47067525,0076,25,2,LOUIS DREYFUS COMPANY BRASIL,2,2005-11-03,0,,,1994-12-29,1041400,"1042200,4622200,4623103,4623109,4623199,4632002,4683400",GO,5211909,9433,RODOVIA,BR 060,S/N,KM    507,PERIMETRO URBANO,75809899,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525017507,47067525,0175,07,2,LOUIS DREYFUS COMPANY BRASIL,2,2008-07-16,0,,,2008-07-16,4622200,"4623199,4632001",GO,5205109,9301,AVENIDA,JOSE MARIA VIEIRA,495,SALA  2,LOTEAMENTO SANTA HELENA II,75704240,13,21279893,11,30397160,11,38143235,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525006149,47067525,0061,49,2,COMERCIO E INDUSTRIA BRASILEIRAS COIMBRA S A,8,1996-07-01,1,,,1995-01-05,4623109,,MT,5100607,9911,AVENIDA,MACARIO S DE OLIVEIRA,517,,CENTRO,78785000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525012629,47067525,0126,29,2,,8,2001-08-09,1,,,2000-10-20,1081302,,MG,3170206,5403,RUA,NIVALDO GUERREIRO NUNES,701,,DISTRITO INDUSTRIAL,38402330,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525007897,47067525,0078,97,2,LOUIS DREYFUS COMPANY BRASIL,2,2005-11-03,0,,,1996-12-23,4622200,"4623199,4632003,4683400,4687703,4689301",RS,4306106,8619,RUA,PROCOPIO GOMES,913,ANDAR 1                   SALA  1,CENTRO,98005109,13,21279893,11,30397160,11,38143235,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525020800,47067525,0208,00,2,LOUIS DREYFUS COMPANY BRASIL,2,2018-11-07,0,,,2018-11-07,5021102,"4632001,4683400,5011401,5021101,5030101,5030102,5030103,5091202,5231102,5231103",PA,1506807,535,AVENIDA,TAPAJOS,1827,SALA  01 E 02,ALDEIA,68040000,11,30397160,13,21279893,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525015563,47067525,0155,63,2,LOUIS DREYFUS COMPANY BRASIL,2,2005-11-03,0,,,2003-11-21,4622200,4683400,MS,5003702,9073,AVENIDA,WEIMAR GONCALVES TORRES,1589,SALA  06,CENTRO,79800021,13,21279893,11,30397160,11,38143235,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525015644,47067525,0156,44,2,,8,2005-06-10,1,,,2003-12-10,1041400,,GO,5218805,9571,RODOVIA,"GO 220, KM 57 + 3 KM",S/N,,ZONA RURAL,75901970,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525005843,47067525,0058,43,2,,8,2010-05-13,1,,,1994-12-29,1041400,,GO,5213103,9459,RUA,TOCANTINS,S/N,,N SRA APARECIDA,75830002,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525014320,47067525,0143,20,2,LOUIS DREYFUS COMPANY BRASIL,2,2005-11-03,0,,,2003-03-14,4622200,"4623103,4632001,4683400,5211701",MT,5100201,9191,RODOVIA,"MT-240, KM 15",S/N,,ZONA RURAL,78635000,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525001422,47067525,0014,22,2,,8,1988-02-23,9,,,1987-04-28,4623109,,PR,4119905,7777,RODOVIA,DO CAFE BR-376,S/N,KM 102 SALA B,VILA VENDRAMI,84032455,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525017930,47067525,0179,30,2,LOUIS DREYFUS COMMODITIES BRASIL S.A.,2,2009-03-12,0,,,2009-03-12,4622200,"4623199,4683400",MG,3170404,5407,RUA,CALIXTO MARTINS DE MELO,127,,CENTRO,38610039,13,21279893,11,30397160,11,38143235,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525019470,47067525,0194,70,2,LOUIS DREYFUS COMMODITIES BRASIL,8,2016-06-08,1,,,2015-02-11,4622200,4632001,MS,5002407,9055,RODOVIA,BR 163,S/N,      SAIDA PARA DOURADOS       KM 213              SALA  1,ZONA RURAL,79940000,67,34213531,,,11,30396862,gislaine.cruz@ldcom.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525009598,47067525,0095,98,2,,8,2003-03-11,1,,,1996-12-23,4622200,,RS,4311155,9829,RUA,BRASILINA TERRA,53,,CENTRO,98180000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525014249,47067525,0142,49,2,,8,2011-08-29,1,,,2003-04-14,4621400,,MG,3164704,5293,RUA,CARLOS MUMIC,125,,VILA MARIANA,37950000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525009679,47067525,0096,79,2,,8,2007-05-30,1,,,1996-12-17,4622200,4623108,PR,4113700,7667,RUA,NEVADA,225,,JARDIM QUEBEC,86060238,11,30396700,11,30396830,11,30396755,fabio.varandas@hotmail.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525008788,47067525,0087,88,2,,8,2005-12-22,1,,,2002-03-12,4622200,,PR,4106407,7525,RODOVIA,"BR-369. KM 81,5",S/N,,ZONA RURAL,86300000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525009911,47067525,0099,11,2,LOUIS DREYFUS COMPANY BRASIL,2,2005-11-03,0,,,1996-12-17,4691500,"4623103,4683400,4689301",PR,4118204,7745,AVENIDA,PORTUARIA,S/N,ANDAR 1,PORTO D.PEDRO II,83221570,13,21279893,11,30397160,11,38143235,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525011495,47067525,0114,95,2,,8,2005-01-12,1,,,1998-12-14,4622200,,SP,3512100,6343,RUA,RIO GRANDE,S/N,,ZONA RURAL,14795000,,,,,,,,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525011061,47067525,0110,61,2,COMERCIO E INDUSTRIA BRASILEIRAS COMINBRA S/A,8,2015-11-23,1,,,1998-02-05,1041400,,GO,5203500,9269,RODOVIA,BR 452,S/N,KM 136,ZONA RURAL,75570000,11,30396700,11,30396830,11,30396755,fabio.varandas@ldcommodities.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525019631,47067525,0196,31,2,LOUIS DREYFUS COMPANY BRASIL,2,2015-04-28,0,,,2015-04-28,4621400,,BA,2914653,3279,AVENIDA,PEDRO ALVARES CABRAL,494,,CENTRO,45848000,13,21279893,11,30397160,11,38143235,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,47067525021709,47067525,0217,09,2,,2,2020-12-22,0,,,2020-12-22,2013402,"0141501,4622200,4623103,4632001,4637103,4683400",GO,5205109,9301,RODOVIA,BR-050,S/N,SALA  04                  GALPAOINDUSTRIAL 01,SAO FRANCISCO,75707265,13,21279893,11,30397160,,,spo-ldccscfiscal@ldc.com,,,47067525,LOUIS DREYFUS COMPANY BRASIL S.A.,2054,1645461888.83,5
2023-02-15,07336695002412,07336695,0024,12,2,FAZENDA CARACOL,8,2017-11-16,1,,,2008-06-17,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1502764,385,RODOVIA,BR 158,S/N,KM: 80;,ZONA RURAL,68398000,31,32951455,31,32951455,31,32951455,expedicao@justacausa.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695001793,07336695,0017,93,2,,2,2008-06-17,0,,,2008-06-17,0162801,"0111302,0115600,0116499,0151201,0161003,3314701,4110700,4622200,4623108,5211701,7731400",PA,1506708,533,RODOVIA,BR 158,S/N,KM: 70 - A DIREITA;,ZONA RURAL,68560000,21,35906729,63,32334122,31,32951455,adm.fiscal@agrosb.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695002846,07336695,0028,46,2,FAZENDA SANTA ANA,2,2008-12-09,0,,,2008-12-09,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1502764,385,ESTRADA,DO VALE DO CRISTALINO-VALE DO RIO FRESCO,S/N,,ZONA RURAL,68398000,21,35906729,63,32334122,31,32951455,adm.fiscal@agrosb.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695001289,07336695,0012,89,2,LOTE 112,2,2007-09-04,0,,,2007-09-04,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1506583,599,LOTEAMENTO,MARGEM DIREITA DO RIO XINGU,S/N,LOTE: 112;,RIO LIBERDADE - ZONA RURAL,68565000,31,32951455,31,32951455,31,32951455,expedicao@justacausa.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695000550,07336695,0005,50,2,,2,2007-07-18,0,,,2007-07-18,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1504208,483,RODOVIA,PA 150,S/N,KM 53,GLEBA SORORO,68506670,21,35906729,63,32334122,,,adm.fiscal@agrosb.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695000800,07336695,0008,00,2,FAZENDA SAO ROBERTO,2,2007-09-04,0,,,2007-09-04,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1506708,533,RODOVIA,BR 158,S/N,LOTE: 196 ;,ZONA RURAL,68560000,21,35906729,63,32334122,31,32951455,adm.fiscal@agrosb.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695000126,07336695,0001,26,1,,2,2005-03-29,0,,,2005-03-29,6463800,"0151201,0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,4110700,0111302",TO,1721000,9733,QUADRA,"501 SUL, ACSU SO 50, AVENIDA TEOTONIO SEGURADO",S/N,CONJ  01                  LOTE  03                  SALA  101 A               ANDAR 1                   EDIF  EXECUTIVE CENTER,PLANO DIRETOR SUL,77016002,63,32334122,63,32334100,63,32334122, adm.fiscal@agrosb.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695000398,07336695,0003,98,2,FAZENDA ESPIRITO SANTO,2,2005-10-26,0,,,2005-10-26,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1508407,571,RODOVIA,PA 150,SN,KM 170,ZONA RURAL,68555970,21,35906729,63,32334122,,,adm.fiscal@agrosb.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695002927,07336695,0029,27,2,FAZENDA SEMENTES ITABARATI III,8,2017-11-30,1,,,2008-12-23,0151201,,MT,5106299,9885,FAZENDA,GLEBA RAPOSO TAVARES II,S/N,,ZONA RURAL,78590000,31,32951455,31,32951455,31,32951455,expedicao@justacausa.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695001874,07336695,0018,74,2,FAZENDA VALE VERDE,2,2008-06-17,0,,,2008-06-17,0151201,"0111302,0115600,0116499,0161003,0162801,3314701,4622200,4623108,5211701,7731400",PA,1506708,533,FAZENDA,MARGEM ESQUERDA DO RIO ARAGUAIA,S/N,,ZONA RURAL,68560000,31,32951455,31,32951455,31,32951455,expedicao@justacausa.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695001440,07336695,0014,40,2,FAZENDA CERRADO GRANDE,8,2017-11-16,1,,,2007-09-04,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1507300,545,FAZENDA,CERRADO GRANDE,S/N,,ZONA RURAL,68380000,31,32951455,31,32951455,31,32951455,expedicao@justacausa.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695000983,07336695,0009,83,2,,8,2019-11-12,1,,,2007-09-04,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1506138,567,RUA,OITO,S/N,,SETOR OESTE,68552300,21,35906729,63,32334122,11,31673561,adm.fiscal@agrosb.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695002331,07336695,0023,31,2,FAZENDA MATAO,2,2008-06-17,0,,,2008-06-17,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1506708,533,FAZENDA,REGIAO DO RIO PRETO,S/N,,ZONA RURAL,68560000,31,32951455,31,32951455,31,32951455,expedicao@justacausa.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695000630,07336695,0006,30,2,FAZENDA PARANAITA,8,2017-11-30,1,,,2007-09-05,0151201,"6462000,0162801",MT,5106299,9885,FAZENDA,LOTE RURAL N P1/4,S/N,      GLEBA PARANAITA,ZONA RURAL,78590000,66,35212886,,,,,,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
2023-02-15,07336695002684,07336695,0026,84,2,FAZENDA MORADA DA PRATA,2,2008-12-09,0,,,2008-12-09,0151201,"0115600,0116499,4622200,4623108,0162801,0161003,7731400,3314701,0111302",PA,1506583,599,FAZENDA,REGIAO DO RIO PRETO - MARGEM DIREITA DO RIO ARAGUAIA,S/N,"LOTE  177, 178, 182 E 202",ZONA RURAL,68565000,21,35906729,63,32334122,91,32768286,adm.fiscal@agrosb.com.br,,,07336695,AGROSB AGROPECUARIA S.A.,2054,678402029.1,5
